#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   13.715 eV
  -1.000  0.1712E+00  0.1727E+00  0.7243E+01
  -0.950  0.1772E+00  0.1944E+00  0.7262E+01
  -0.900  0.2096E+00  0.2263E+00  0.7284E+01
  -0.850  0.2388E+00  0.2408E+00  0.7308E+01
  -0.800  0.2431E+00  0.2313E+00  0.7332E+01
  -0.750  0.2270E+00  0.2145E+00  0.7354E+01
  -0.700  0.2129E+00  0.2117E+00  0.7375E+01
  -0.650  0.2187E+00  0.2298E+00  0.7397E+01
  -0.600  0.2418E+00  0.2544E+00  0.7422E+01
  -0.550  0.2612E+00  0.2638E+00  0.7448E+01
  -0.500  0.2613E+00  0.2552E+00  0.7474E+01
  -0.450  0.2519E+00  0.2498E+00  0.7499E+01
  -0.400  0.2549E+00  0.2636E+00  0.7525E+01
  -0.350  0.2739E+00  0.2875E+00  0.7553E+01
  -0.300  0.2945E+00  0.3098E+00  0.7583E+01
  -0.250  0.3167E+00  0.3492E+00  0.7617E+01
  -0.200  0.3718E+00  0.4469E+00  0.7658E+01
  -0.150  0.4982E+00  0.6253E+00  0.7714E+01
  -0.100  0.7017E+00  0.8579E+00  0.7792E+01
  -0.050  0.9385E+00  0.1083E+01  0.7893E+01
   0.000  0.1144E+01  0.1251E+01  0.8013E+01
   0.050  0.1283E+01  0.1345E+01  0.8144E+01
   0.100  0.1350E+01  0.1353E+01  0.8279E+01
   0.150  0.1329E+01  0.1250E+01  0.8408E+01
   0.200  0.1193E+01  0.1033E+01  0.8520E+01
   0.250  0.9536E+00  0.7621E+00  0.8605E+01
   0.300  0.6843E+00  0.5222E+00  0.8666E+01
   0.350  0.4671E+00  0.3651E+00  0.8707E+01
   0.400  0.3357E+00  0.2858E+00  0.8738E+01
   0.450  0.2720E+00  0.2508E+00  0.8765E+01
   0.500  0.2410E+00  0.2297E+00  0.8788E+01
   0.550  0.2160E+00  0.2054E+00  0.8809E+01
   0.600  0.1853E+00  0.1735E+00  0.8827E+01
   0.650  0.1517E+00  0.1419E+00  0.8842E+01
   0.700  0.1261E+00  0.1215E+00  0.8854E+01
   0.750  0.1155E+00  0.1160E+00  0.8866E+01
   0.800  0.1177E+00  0.1213E+00  0.8878E+01
   0.850  0.1281E+00  0.1333E+00  0.8891E+01
